Key1;Key2;ISIN;Country;Industry;Corridor_per_TA;Funded_Status;FVDBO;FVPA;Duration;ROA;TDR;CR;Cap_Turn;MV_common_shares;FS_DUM;Size
EUR_2012;FR0000120073_2012;FR0000120073;FR;Chemicals;3,62319E-18;-1730,4;2766,7;1036,3;0,25355273;0,064365701;0,582294833;1,028059388;0,211298192;29344,3647;1;4,39800949
EUR_2012;FR0000121972_2012;FR0000121972;FR;Industrial Goods & Services;0;-1489;3061;1572;0,292682927;0,050890585;0,534904304;1,509817046;0,374322381;30228,7896;1;4,558180378
EUR_2012;FR0000120172_2012;FR0000120172;FR;Retail;-0,006282174;-1068;1301;233;0,516853933;0,003315592;0,817620626;0,901525848;0,431746793;13663,0212;1;4,661282504
EUR_2012;FR0000125486_2012;FR0000125486;FR;Construction & Materials;-0,005827178;-1200,3;2104,8;904,5;0;0,031119958;0,771559667;0,873895996;0,382510671;20582,59;1;4,78951514
EUR_2012;FR0000121014_2012;FR0000121014;FR;Personal & Household Goods;-0,004466253;-505;1141;636;0,64;0,068576006;0,485960344;1,505273149;0,285860204;69956,9294;1;4,698361566
EUR_2012;NL0000009538_2012;NL0000009538;NL;Industrial Goods & Services;0;-879;23670;22791;0,224913495;0,008837993;0,615736442;1,258463084;0,43082637;18979,9473;1;4,463579467
USD_2012;GB0004835483_2012;GB0004835483;GB;Food & Beverages;0;-118,7864114;448,6645986;329,8781872;0,153846154;0,058158951;0,512203787;0,669247009;0,101360713;45425,5534;1;4,629329219
EUR_2012;NL0000009082_2012;NL0000009082;NL;Telecommunications;-0,061437559;-1555;9771;8216;0,240875912;0,030830322;0,890197653;0,533265097;0,139472627;5246,5298;1;4,350499991
SEK_2012;SE0000108656_2012;SE0000108656;SE;Technology;0,009818325;-849,384092;6032,298887;5182,914795;0,376470588;0,021000305;0,49641813;1,98404583;0,70275204;214844,7722;1;4,504156803
SEK_2012;SE0000106270_2012;SE0000106270;SE;Retail;0;-43,76951923;114,8224258;71,05290655;0,642857143;0,280308444;0,271517126;2,657530335;0,618749273;371563,662;1;3,84423209
GBP_2012;GB00B08SNH34_2012;GB00B08SNH34;GB;Utilities;0;-1747,157354;26147,45079;24400,29343;0,130114566;0,04195229;0,812942144;1,286232371;0,175047985;25648,9052;1;4,825326814
NOK_2012;NO0010096985_2012;NO0010096985;NO;Oil & Gas;0;-1517,30678;9307,051412;7789,744632;0,633333333;0,087837838;0,592172361;1,119266055;0,233299337;443221,9631;1;5,026392961
EUR_2012;FR0000120321_2012;FR0000120321;FR;Personal & Household Goods;0;-1243,1;3760,5;2517,4;0,460113422;0,097127529;0,290894866;1,288892378;0,278054943;63701,1441;1;4,470191377
USD_2012;CH0011037469_2012;CH0011037469;CH;Chemicals;0;-164,9390936;4389,801014;4224,86192;0,336507937;0,096489872;0,548683058;1,705928116;0,565125509;34140,0278;1;4,166691226
GBP_2012;GB00B033F229_2012;GB00B033F229;GB;Utilities;0;107,5926152;6168,235726;6275,828341;0,270186335;0,05799016;0,730001822;0,945779421;0,279701166;17540,5611;0;4,428773886
EUR_2012;FR0000125007_2012;FR0000125007;FR;Construction & Materials;0;-3249;10039;6790;0,29984051;0,016118511;0,624371357;1,310339777;0,376533468;17036,8227;1;4,676903849
EUR_2012;ES0173516115_2012;ES0173516115;ES;Oil & Gas;0;-247;540;293;0,068965517;0,029112306;0,576839543;1,51472577;0,310546664;19845,8908;1;4,812385201
GBP_2012;GB0002634946_2012;GB0002634946;GB;Industrial Goods & Services;0;-6978,84827;30921,87309;23943,02482;0,226825843;0,047723804;0,830564784;0,782550185;0,313280057;11083,9519;1;4,435098007
EUR_2012;DE0006483001_2012;DE0006483001;DE;Chemicals;0;-804;5937;5133;0,274285714;0,037339069;0,592018401;0,98106005;0,199599725;24442,3995;1;4,524746532
EUR_2012;IE0001827041_2012;IE0001827041;IE;Construction & Materials;0;-674;2816;2142;0,308724832;0,026077098;0,500519652;1,835343471;0,330687831;11062,9744;1;4,325679827
CHF_2012;CH0012214059_2012;CH0012214059;CH;Construction & Materials;-0,016654196;-692,3395445;2870,393375;2178,05383;0,408653846;0,015012913;0,521179793;0,995713775;0,201853684;21882,0798;1;4,535438276
GBP_2012;GB0030913577_2012;GB0030913577;GB;Telecommunications;0;-2993,030933;50114,92848;47121,89754;0,113183552;0,084226214;1,010553452;0,611971924;0,186135503;18421,1416;1;4,482206543
EUR_2012;FR0000120693_2012;FR0000120693;FR;Food & Beverages;-0,012299559;-331;4648;4317;0,144067797;0,040387665;0,613321586;1,755788907;0,229814978;22986,5109;1;4,45293587
GBP_2012;GB0007908733_2012;GB0007908733;GB;Utilities;0,00615159;-525,1253209;3820,271427;3295,146106;0,201492537;0,020678471;0,730587533;0,892406576;0,344474493;13762,3395;1;4,401089001
USD_2012;GB0001500809_2012;GB0001500809;GB;Oil & Gas;0;0;0;0;0;0,066543734;0,432774095;1,053222656;0,137947942;11455,2181;0;3,85115328
EUR_2012;FR0010242511_2012;FR0010242511;FR;Utilities;-0,000727657;-20634;35042;14408;0,348009368;0,013257742;0,877209957;1,170607182;0,273175061;25523,6053;1;5,398144947
EUR_2012;DE0005552004_2012;DE0005552004;DE;Industrial Goods & Services;-0,090325606;-4990;14748;9758;0,200514139;0,048591776;0,643504;0,973386139;0,360159433;20069,6639;1;4,533021751
EUR_2012;DE0005810055_2012;DE0005810055;DE;Financial Services;0;-94,8;328,2;233,4;0,545801527;0,002978831;0,985361702;8,94989214;0,831575515;8918,5298;1;5,335513864
SEK_2012;SE0000667925_2012;SE0000667925;SE;Telecommunications;-0,018365108;-500,2728339;2938,594964;2438,32213;0,32936803;0,078186372;0,554157607;1,613459321;0,225575114;190783,5434;1;4,470246801
EUR_2012;IT0003497168_2012;IT0003497168;IT;Telecommunications;0;-916;916;0;0;-0,021004448;0,703281542;0,96402236;0,209025853;12764,3092;1;4,889609802
EUR_2012;NL0000009132_2012;NL0000009132;NL;Chemicals;-0,092746201;-1086;16464;15378;0,070666667;-0,09647609;0,590435896;1,385056335;0,390079608;11801,0751;1;4,25437887
EUR_2012;FR0000120537_2012;FR0000120537;FR;Construction & Materials;-0,000152037;-1232;5306;4074;0,230263158;0,010946686;0,550222988;1,277907777;0,235252382;13737,994;1;4,596201102
EUR_2012;DE0005190003_2012;DE0005190003;DE;Automobiles & Parts;0;-3954;16402;12448;0,298324022;0,038649981;0,769419795;1,043009643;0,383117179;46515,3822;1;5,120080134
GBP_2012;GB00B63H8491_2012;GB00B63H8491;GB;Industrial Goods & Services;0;688,3482088;11939,11236;12627,46057;0,284452297;0,125917748;0,662986475;1,333472338;0,529561137;16541,7483;0;4,34533813
EUR_2012;FR0010220475_2012;FR0010220475;FR;Industrial Goods & Services;-0,000695938;-1654;6035;4381;0,253918495;0,025370113;0,838542326;0,941573267;0,574022523;9217,1993;1;4,499851973
EUR_2012;FR0000124141_2012;FR0000124141;FR;Utilities;-0,001519767;-750,3;1759,9;1009,6;0,370460048;0,008827202;0,795443389;1,179634308;0,494000507;4724,8856;1;4,649452667
EUR_2012;FR0000121667_2012;FR0000121667;FR;Healthcare;-0,001171962;-212,073;326,12;114,047;0,480592767;0,084550332;0,432371012;1,50752516;0,409162119;16063,4985;1;3,839303477
SEK_2012;SE0000667891_2012;SE0000667891;SE;Industrial Goods & Services;-0,045775189;-610,4512788;2222,144823;1611,693544;0,368113523;0,077893745;0,65178949;2,270532483;0,584784531;129828,937;1;4,082080858
EUR_2012;DE0007500001_2012;DE0007500001;DE;Industrial Goods & Services;0,000835858;-6879;8961;2082;0,23566879;-0,121930833;0,881778289;1,263814438;0,658943684;9137,325;1;4,583017308
GBP_2012;JE00B8KF9B49_2012;JE00B8KF9B49;JE;Media;5,22558E-05;-408,7296736;1276,561927;867,8322533;0,365591398;0,03306991;0,716186449;0,944455467;0,459236422;11230,6104;1;4,483108272
EUR_2012;FI0009007132_2012;FI0009007132;FI;Utilities;-0,00600942;-121;588;467;0,424242424;0,057211304;0,560622056;1,088712722;0,117102485;12570,3931;1;4,391429145
EUR_2012;NL0000009165_2012;NL0000009165;NL;Food & Beverages;0;-1500;7901;6401;0,160305344;0,081964479;0,645293088;0,709871795;0,153895328;28932,6118;1;4,556049088
GBP_2012;GB0006776081_2012;GB0006776081;GB;Media;0;-90,47560827;2935,566695;2845,091087;0,504672897;0,028727529;0,496827635;1,735688185;0,376718364;9747,2061;1;4,142219119
EUR_2012;DE000A1EWWW0_2012;DE000A1EWWW0;DE;Personal & Household Goods;0;-241;317;76;0,592592593;0,045146339;0,54587589;1,572245085;0,590249764;14678,6;1;4,066363202
EUR_2012;FR0000121261_2012;FR0000121261;FR;Automobiles & Parts;0,001019368;-2368;7563;5195;0,151685393;0,072282458;0,606106941;1,86757403;0,470484663;12991,3472;1;4,334091688
USD_2012;JE00B2QKY057_2012;JE00B2QKY057;JE;Healthcare;0;0;0;0;0;0,101869568;0,479418357;1,951932426;0,438979391;10591,418;0;3,743212036
NOK_2012;NO0010063308_2012;NO0010063308;NO;Telecommunications;0,004162632;-198,333672;817,449028;619,115356;0,649068323;0,059440023;0,543958574;0,681515034;0,176784913;175026,138;1;4,360676478
EUR_2012;FR0000131906_2012;FR0000131906;FR;Automobiles & Parts;0;-1647;2084;437;0,553571429;0,023496963;0,674503408;1,04376931;0,564444268;11923,5226;1;4,877451977
GBP_2012;GB0006043169_2012;GB0006043169;GB;Retail;0;-13,4490769;3178,872723;3165,423646;0,180645161;0,061461005;0,503182293;0,574978578;0,127481714;6172,4565;1;4,109604415
GBP_2012;GB0031274896_2012;GB0031274896;GB;Retail;0;95,36618168;7468,394669;7563,760851;0,167503693;0,061669992;0,67144575;0,566456686;0,167540997;6202,9788;0;3,966263699
USD_2012;GB00B19NLV48_2012;GB00B19NLV48;GB;Industrial Goods & Services;0;58,2583037;665,8091851;724,0674888;0,163636364;0,044783405;0,606589384;0,63496144;0,150701647;9978,9218;0;3,792416068
USD_2012;LU0156801721_2012;LU0156801721;LU;Basic Resources;-0,004329449;-87,83536355;194,1756828;106,3403193;0,452559386;0,106430405;0,275846886;2,469491838;0,437681585;17849,7;1;4,082006789
USD_2012;DE0005785802_2012;DE0005785802;DE;Healthcare;-1,01445E-18;-323,0687751;495,8765227;172,8077476;0,2899729;0,053158161;0,564161925;1,932956907;0,274453845;15986,1265;1;4,227677992
